Date,Open,High,Low,Close,Volume,Adj Close
2013-10-09,13.0,13.39,10.64,11.89,17026000,11.89
2013-10-10,11.95,12.1,11.0,11.2,1729900,11.2
2013-10-11,11.4,11.99,11.3,11.9,1413800,11.9
2013-10-14,11.75,11.93,11.38,11.55,354200,11.55
2013-10-15,11.95,11.95,11.36,11.44,358300,11.44
2013-10-16,11.32,11.4,10.16,10.3,1639700,10.3
2013-10-17,10.05,10.25,8.95,9.5,3376600,9.5
2013-10-18,9.94,10.1,9.65,10.05,435300,10.05
2013-10-21,10.1,10.18,9.75,10.13,348400,10.13
2013-10-22,10.09,10.39,9.9,10.15,393100,10.15
2013-10-23,10.31,10.31,9.9,9.9,454000,9.9
2013-10-24,9.68,9.88,9.53,9.78,656900,9.78
2013-10-25,9.84,9.84,9.24,9.32,613800,9.32
2013-10-28,9.32,9.44,8.86,9.02,1203300,9.02
2013-10-29,9.0,9.27,8.94,9.03,375500,9.03
2013-10-30,9.08,9.18,8.92,8.98,640400,8.98
2013-10-31,8.85,9.0,8.34,8.58,2323400,8.58
2013-11-01,8.42,8.79,8.25,8.77,588600,8.77
2013-11-04,9.14,9.36,8.88,9.24,1671600,9.24
2013-11-05,9.35,9.41,9.09,9.09,793200,9.09
2013-11-06,9.13,9.5,8.99,9.03,275600,9.03
2013-11-07,9.1,9.25,9.03,9.03,281400,9.03
2013-11-08,9.1,9.26,9.02,9.23,208100,9.23
2013-11-11,9.33,9.38,9.2,9.36,500500,9.36
2013-11-12,9.17,9.36,8.96,9.01,702100,9.01
2013-11-13,8.99,8.99,8.63,8.79,371700,8.79
2013-11-14,8.76,8.81,8.65,8.75,254900,8.75
2013-11-15,8.75,8.76,8.44,8.61,329600,8.61
2013-11-18,8.72,8.82,8.33,8.48,317900,8.48
2013-11-19,8.43,8.46,7.8,8.28,824800,8.28
2013-11-20,8.35,8.35,7.93,8.1,379500,8.1
2013-11-21,8.12,8.61,8.11,8.58,526400,8.58
2013-11-22,8.55,9.85,8.4,9.24,1743200,9.24
2013-11-25,9.25,9.28,8.99,9.11,773200,9.11
2013-11-26,9.16,9.29,9.09,9.23,630200,9.23
2013-11-27,9.24,9.77,9.15,9.64,1485300,9.64
2013-11-29,9.79,10.23,9.46,9.97,618800,9.97
2013-12-02,10.09,10.09,9.6,9.66,409000,9.66
2013-12-03,9.67,10.59,9.58,10.49,1333700,10.49
2013-12-04,10.4,11.55,10.4,11.25,1365500,11.25
2013-12-05,11.29,11.61,10.88,11.04,721400,11.04
2013-12-06,11.2,11.6,10.89,11.59,511000,11.59
2013-12-09,11.65,11.86,11.64,11.81,756600,11.81
2013-12-10,11.78,11.98,11.12,11.71,963300,11.71
2013-12-11,11.72,11.87,10.31,10.6,983000,10.6
2013-12-12,10.64,10.98,9.21,9.6,1952600,9.6
2013-12-13,9.64,9.84,9.11,9.58,715500,9.58
2013-12-16,9.72,10.25,9.38,10.01,756700,10.01
2013-12-17,10.22,11.0,9.7,10.84,858700,10.84
2013-12-18,10.47,11.39,10.16,10.93,1317300,10.93
2013-12-19,10.68,10.95,10.04,10.82,911300,10.82
2013-12-20,10.81,10.9,10.42,10.85,3864700,10.85
2013-12-23,10.87,11.5,10.13,11.02,741900,11.02
2013-12-24,11.0,11.5,10.95,11.45,320900,11.45
2013-12-26,11.64,11.64,11.16,11.37,250100,11.37
2013-12-27,11.47,11.59,11.3,11.51,278100,11.51
2013-12-30,11.48,11.65,11.29,11.51,263900,11.51
2013-12-31,11.51,12.15,11.51,12.0,705600,12.0
2014-01-02,12.0,12.0,10.91,11.03,774600,11.03
2014-01-03,11.23,11.47,10.75,10.97,377800,10.97
2014-01-06,10.97,11.39,10.85,11.01,336700,11.01
2014-01-07,11.22,11.25,10.85,11.07,248900,11.07
2014-01-08,11.0,11.11,10.39,11.05,504200,11.05
2014-01-13,11.05,11.16,10.76,10.8,271500,10.8
2014-01-14,10.83,10.83,10.55,10.69,222800,10.69
2014-01-15,10.73,11.22,10.61,10.95,423800,10.95
2014-01-16,10.89,11.23,10.73,10.95,750800,10.95
2014-01-17,10.9,11.0,10.69,10.79,263400,10.79
2014-01-21,10.91,10.91,10.19,10.25,289600,10.25
2014-01-22,10.24,10.28,9.89,10.17,493100,10.17
2014-01-23,10.08,10.33,9.56,9.91,803400,9.91
2014-01-24,9.76,10.2,9.61,10.18,378200,10.18
2014-01-27,10.25,10.26,9.48,9.65,606700,9.65
2014-01-28,9.65,10.21,9.33,9.54,225400,9.54
2014-01-29,9.48,9.49,9.2,9.27,318900,9.27
2014-01-30,9.39,9.39,8.88,9.26,770900,9.26
2014-01-31,9.06,9.36,9.0,9.3,470500,9.3
2014-02-03,9.24,9.64,8.86,8.93,410400,8.93
2014-02-04,8.99,9.37,8.86,9.15,336700,9.15
2014-02-05,9.15,9.3,8.26,8.4,1014400,8.4
2014-02-06,8.35,8.72,8.31,8.58,911200,8.58
2014-02-07,8.63,8.76,8.36,8.73,556200,8.73
2014-02-10,9.0,9.0,8.05,8.21,1018600,8.21
2014-02-11,8.3,8.3,7.71,7.87,1454600,7.87
2014-02-12,7.84,8.05,7.81,7.84,431200,7.84
2014-02-13,7.76,8.02,7.76,7.97,259900,7.97
2014-02-14,7.99,7.99,7.71,7.77,1242300,7.77
2014-02-18,7.95,7.95,7.78,7.81,325100,7.81
2014-02-19,7.78,7.98,7.53,7.6,717900,7.6
2014-02-20,7.6,8.47,7.53,8.12,2790500,8.12
2014-02-21,8.14,8.8,8.14,8.61,828500,8.61
2014-02-24,8.46,8.92,8.4,8.72,755400,8.72
2014-02-25,8.88,8.91,8.23,8.36,738900,8.36
2014-02-26,8.34,8.55,8.11,8.23,979700,8.23
2014-02-27,8.21,8.59,8.03,8.45,1735800,8.45
2014-02-28,8.48,8.99,8.37,8.59,1324900,8.59
2014-03-03,8.44,8.95,8.14,8.47,533500,8.47
2014-03-04,8.67,8.97,8.33,8.66,1305500,8.66
2014-03-05,8.68,8.9,8.5,8.69,666100,8.69
2014-03-06,8.69,8.85,8.41,8.5,445600,8.5
2014-03-07,8.6,8.62,8.25,8.48,527900,8.48
2014-03-10,8.5,8.61,8.17,8.3,431400,8.3
2014-03-11,8.3,8.33,7.83,7.9,522300,7.9
2014-03-12,7.86,8.09,7.6,8.0,441700,8.0
2014-03-13,8.0,8.13,7.67,7.79,844900,7.79
2014-03-14,7.72,7.98,7.66,7.79,314800,7.79
2014-03-17,7.86,7.96,7.72,7.79,283600,7.79
2014-03-18,7.81,8.14,7.81,8.05,356900,8.05
2014-03-19,8.06,8.43,8.0,8.39,468800,8.39
2014-03-20,8.45,8.55,8.36,8.44,427000,8.44
2014-03-21,8.51,8.57,8.23,8.28,521100,8.28
2014-03-24,8.3,8.4,7.92,8.2,418900,8.2
2014-03-25,8.28,8.36,7.89,7.93,298500,7.93
2014-03-26,7.96,8.08,7.62,7.7,1528400,7.7
2014-03-27,8.02,8.34,5.7,6.81,6665700,6.81
2014-03-28,6.79,7.08,6.55,6.73,1663200,6.73
2014-03-31,6.98,7.12,6.7,7.05,931000,7.05
2014-04-01,7.24,7.5,7.1,7.32,634200,7.32
2014-04-02,7.37,7.56,7.2,7.51,668800,7.51
2014-04-03,7.53,7.55,7.12,7.15,467700,7.15
2014-04-04,7.22,7.37,7.01,7.1,520500,7.1
2014-04-07,7.08,7.26,6.9,7.21,528500,7.21
2014-04-08,7.26,7.43,7.12,7.37,607900,7.37
2014-04-09,7.53,7.96,7.5,7.82,757000,7.82
2014-04-10,8.14,8.14,7.51,7.59,502300,7.59
2014-04-11,7.5,7.51,7.0,7.06,363300,7.06
2014-04-14,7.16,7.19,6.94,6.98,275600,6.98
2014-04-15,7.03,7.05,6.54,6.71,694500,6.71
2014-04-16,6.77,6.93,6.67,6.72,652100,6.72
2014-04-17,6.67,6.88,6.5,6.87,1198300,6.87
2014-04-21,6.86,7.35,6.85,7.29,558200,7.29
2014-04-22,7.27,7.43,7.17,7.39,781200,7.39
2014-04-23,7.35,7.49,7.22,7.4,238400,7.4
2014-04-24,7.47,7.47,7.04,7.27,236900,7.27
