Date,Open,High,Low,Close,Volume,Adj Close
2013-10-10,35.0,36.0,31.0,31.11,4400,31.11
2013-10-11,30.45,31.5,29.42,31.24,30600,31.24
2013-10-14,30.75,31.5,30.55,31.36,71800,31.36
2013-10-15,31.5,31.75,31.31,31.56,49600,31.56
2013-10-16,31.35,31.87,31.35,31.72,15100,31.72
2013-10-17,31.8,32.15,31.8,31.85,18900,31.85
2013-10-18,32.25,33.9,32.25,33.9,1300,33.9
2013-10-21,33.0,33.22,32.0,33.15,10100,33.15
2013-10-22,33.15,33.94,32.7,33.5,5000,33.5
2013-10-23,33.7,33.7,33.0,33.45,8600,33.45
2013-10-24,33.0,33.5,33.0,33.22,8800,33.22
2013-10-25,34.5,36.99,32.57,33.53,66900,33.53
2013-10-28,33.93,33.93,32.11,33.05,34400,33.05
2013-10-29,33.13,34.73,32.94,33.6,122900,33.6
2013-10-30,33.52,34.66,33.52,34.52,74300,34.52
2013-10-31,34.41,36.39,33.58,35.1,2051500,35.1
2013-11-01,34.6,35.5,31.65,32.2,785400,32.2
2013-11-04,31.55,32.75,30.39,32.56,1065100,32.56
2013-11-05,32.22,32.56,31.5,32.21,452600,32.21
2013-11-06,32.32,32.55,31.44,31.59,1052300,31.59
2013-11-07,31.61,31.69,30.34,31.15,968700,31.15
2013-11-08,30.68,31.8,30.02,31.04,994700,31.04
2013-11-11,30.58,31.96,30.58,31.19,403800,31.19
2013-11-12,30.98,31.32,30.65,31.3,352900,31.3
2013-11-13,30.96,32.79,30.76,32.03,260200,32.03
2013-11-14,31.79,32.9,31.75,32.69,244800,32.69
2013-11-15,32.59,33.03,32.47,32.99,183300,32.99
2013-11-18,33.02,33.45,32.89,33.09,162900,33.09
2013-11-19,33.0,33.53,32.8,32.97,173800,32.97
2013-11-20,33.0,33.49,32.8,33.0,143400,33.0
2013-11-21,33.25,33.29,32.8,32.96,271600,32.96
2013-11-22,32.82,33.08,32.52,32.96,157600,32.96
2013-11-25,32.91,32.99,32.78,32.91,81600,32.91
2013-11-26,32.61,33.0,32.61,32.96,148400,32.96
2013-11-27,32.91,33.04,32.81,32.97,74500,32.97
2013-11-29,33.0,33.02,32.85,32.98,66500,32.98
2013-12-02,32.86,32.9,32.54,32.72,192900,32.72
2013-12-03,32.57,32.84,32.01,32.02,172700,32.02
2013-12-04,32.02,32.75,32.02,32.48,126500,32.48
2013-12-05,32.4,32.66,32.3,32.37,173000,32.37
2013-12-06,32.46,32.88,32.43,32.83,77400,32.83
2013-12-09,32.69,32.79,32.41,32.56,237300,32.56
2013-12-10,32.42,32.79,32.42,32.6,120400,32.6
2013-12-11,32.71,32.8,32.42,32.44,191700,32.44
2013-12-12,32.44,32.54,32.36,32.4,83600,32.4
2013-12-13,32.37,32.44,32.22,32.4,85800,32.4
