Symbol,Adj Multiple,Date,Open,Adj Open,Forward Lag  3,Lag 1,Lag 2,Lag 3,Lag 4,Lag 5,Lag 6,Lag 7,Lag 8,Lag 9,Lag 10,Lag 11,Lag 12,Lag 13,Lag 14,Lag 15,Lag 16,Lag 17,Lag 18,Lag 19,Lag 20
ABAT,1.0,2007-02-28,0.78,0.78,0.13095238095238093,-0.023809523809523836,-0.012048192771084376,-0.023809523809523836,-0.03529411764705881,-0.023809523809523836,-0.023809523809523836,-0.012048192771084376,-0.04651162790697683,-0.04651162790697683,-0.012048192771084376,-0.05747126436781613,-0.012048192771084376,-0.03529411764705881,0.012345679012345512,0.17142857142857149,0.22388059701492513,0.2058823529411764,0.22388059701492513,0.2058823529411764,0.22388059701492513
ABAT,0.1,2000-02-29,1.25,12.5,0.0,0.11111111111111116,-0.14908100748808706,-0.14908100748808706,-0.14908100748808706,-0.14908100748808706,-0.16666666666666663,-0.1307371349095967,0.0,0.05218855218855212,0.05218855218855212,0.0,0.0,0.1938872970391594,0.0,0.11111111111111116,0.33262260127931764,0.5375153751537514,0.5375153751537514,0.5375153751537514,0.5375153751537514
ABAT,0.09999999999999999,2003-02-12,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,0.09999999999999999,2002-11-21,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,1.0,2010-12-07,3.88,3.88,0.0025706940874035134,0.005235602094240788,0.0,-0.0025974025974027093,0.01319261213720302,0.01319261213720302,-0.10280373831775713,-0.0878859857482186,-0.08571428571428574,-0.04477611940298498,-0.051851851851851816,-0.051851851851851816,-0.03759398496240607,-0.03759398496240607,-0.040000000000000036,-0.047146401985111774,-0.03759398496240607,-0.04950495049504955,-0.03759398496240607,-0.015384615384615441,-0.047146401985111774
ABAT,1.0,2010-11-04,3.95,3.95,-0.027431421446383997,0.020356234096692072,0.022959183673469274,0.03084832904884305,0.015189873417721378,0.007537688442210921,0.012626262626262541,0.007537688442210921,0.005012531328320691,0.012626262626262541,0.0,0.0024999999999999467,0.017766497461928932,-0.024330900243309084,0.012626262626262541,0.007537688442210921,0.020356234096692072,0.04699738903394257,0.036175710594315236,0.04427083333333326,0.09562841530054644
ABAT,1.0,2012-09-05,0.34,0.34,-0.032258064516129115,-0.08823529411764708,-0.11428571428571421,-0.13888888888888884,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.13888888888888884,-0.11428571428571421,-0.08823529411764708,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.11428571428571421,-0.13888888888888884,-0.11428571428571421,-0.11428571428571421
ABAT,1.0,2008-03-19,4.02,4.02,0.16834170854271369,-0.051094890510948954,-0.06921241050119342,-0.12359550561797761,-0.12359550561797761,-0.1333333333333333,-0.1428571428571428,-0.1409691629955947,-0.10550458715596334,-0.13716814159292035,-0.13907284768211925,-0.15217391304347816,-0.16488222698072807,-0.1594827586206896,-0.15401301518438182,-0.16309012875536488,-0.16666666666666663,-0.17021276595744683,-0.17721518987341778,-0.1576673866090713,-0.1908713692946059
ABAT,0.09999999999999999,2004-07-12,0.3,3.0,1.1428571428571428,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222
ABAT,1.0,2008-08-19,4.0,4.0,0.06613756613756627,-0.06382978723404265,-0.10000000000000009,-0.11210762331838564,-0.14470842332613387,-0.1574468085106383,-0.1885245901639344,-0.22807017543859653,-0.2839059674502713,-0.28519855595667876,-0.28,-0.28,-0.28260869565217384,-0.2978723404255319,-0.3015873015873016,-0.28648648648648645,-0.28648648648648645,-0.28904847396768407,-0.2839059674502713,-0.2733944954128441,-0.3076923076923077
ABAT,0.09999999999999999,2004-07-08,0.35,3.5,0.16666666666666674,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337
ABAT,1.0,2007-08-30,3.09,3.09,0.12828947368421062,-0.02931596091205202,0.010169491525423568,0.04195804195804209,0.04195804195804209,0.03472222222222232,0.05673758865248235,0.06428571428571428,0.03472222222222232,0.010169491525423568,0.013605442176870763,-0.08307692307692305,-0.00666666666666671,0.07194244604316546,0.12030075187969924,0.0875912408759123,0.11194029850746268,0.12452830188679243,0.12878787878787867,0.16862745098039222,0.10780669144981414
ABAT,0.1,2000-10-18,0.75,7.5,0.0,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.14329268292682928,0.0,-0.17218543046357615,-0.20042643923240944,0.14329268292682928,-0.07749077490774914,-0.07749077490774914,-0.07749077490774914,-0.07749077490774914,-0.07749077490774914,-0.07749077490774914
ABAT,1.0,2006-10-31,0.65,0.65,-0.05797101449275355,0.02941176470588225,0.0,-0.02777777777777779,0.06060606060606055,-0.02777777777777779,0.0,-0.014084507042253502,0.0,-0.014084507042253502,0.01449275362318847,0.0,0.0,0.0,-0.02777777777777779,-0.014084507042253502,0.02941176470588225,-0.014084507042253502,-0.02777777777777779,0.0,-0.04109589041095896
ABAT,1.0,2007-11-26,4.43,4.43,0.19791666666666652,-0.026455026455026398,-0.12380952380952381,-0.15011547344110854,-0.0980392156862745,-0.2712871287128712,-0.3835845896147403,-0.4016260162601626,-0.38564273789649417,-0.3967213114754098,-0.42138364779874216,-0.41307814992025516,-0.41587301587301584,-0.39869281045751637,-0.4204724409448818,-0.4320987654320988,-0.46355685131195334,-0.48675034867503486,-0.4824191279887482,-0.5020297699594045,-0.49589041095890407
ABAT,1.0,2011-06-23,1.11,1.11,-0.1517857142857144,-0.0350877192982455,-0.08333333333333326,-0.051724137931034364,-0.009009009009009028,-0.07563025210084018,-0.051724137931034364,-0.10569105691056901,-0.08333333333333326,-0.06779661016949146,-0.16666666666666663,-0.16030534351145032,-0.20289855072463758,-0.23076923076923073,-0.2413793103448275,-0.2666666666666666,-0.28104575163398693,-0.2666666666666666,-0.2763157894736842,-0.27152317880794696,-0.2567567567567567
ABAT,1.0,2008-07-28,5.58,5.58,0.008928571428571619,-0.0035906642728905647,0.0036166365280287938,0.0183486238532109,-0.029720279720279685,-0.034782608695652195,-0.026315789473684292,-0.056122448979591844,-0.054514480408858645,0.005434782608695787,0.03738317757009346,0.016483516483516425,0.059160305343511466,0.10557768924302802,0.014625228519195677,0.16108786610878645,0.07350096711798848,0.035447761194029814,-0.034782608695652195,-0.03812824956672445,-0.11341853035143767
ABAT,0.1,2004-03-03,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663
ABAT,1.0,2008-03-25,4.35,4.35,-0.053763440860215006,0.06896551724137945,0.15384615384615397,0.1923076923076925,0.13138686131386867,0.10978520286396187,0.04494382022471921,0.04494382022471921,0.03333333333333344,0.021978021978022122,0.02422907488986792,0.0665137614678899,0.028761061946902755,0.026490066225165476,0.010869565217391353,-0.004282655246252598,0.0021551724137931494,0.008676789587852562,-0.0021459227467810482,-0.0064102564102562765,-0.010638297872340385
ABAT,1.0,2007-02-20,0.84,0.84,0.023809523809523725,0.012048192771084265,-0.023255813953488413,-0.023255813953488413,0.012048192771084265,-0.034482758620689724,0.012048192771084265,-0.0117647058823529,0.03703703703703698,0.19999999999999996,0.25373134328358193,0.23529411764705865,0.25373134328358193,0.23529411764705865,0.25373134328358193,0.23529411764705865,0.23529411764705865,0.29230769230769216,0.29230769230769216,0.25373134328358193,0.23529411764705865
ABAT,1.0,2008-02-08,4.1,4.1,0.029850746268656803,-0.016990291262136026,0.027918781725888353,0.0,-0.031100478468899517,0.004962779156327368,0.007462686567164312,-0.007352941176470673,-0.012195121951219523,0.0,-0.007352941176470673,-0.03341288782816243,0.041131105398457546,0.02015113350125941,-0.042553191489361875,-0.05813953488372092,-0.10000000000000009,-0.10989010989010994,-0.12147505422993499,-0.13090128755364816,-0.19000000000000006
ABAT,1.0,2012-10-23,0.31,0.31,0.06451612903225823,0.0,-0.05882352941176472,-0.030303030303030276,0.032258064516129004,-0.030303030303030276,-0.05882352941176472,0.0,0.0,0.0,-0.030303030303030276,-0.08571428571428563,-0.08571428571428563,-0.05882352941176472,-0.08571428571428563,-0.08571428571428563,-0.030303030303030276,-0.05882352941176472,-0.05882352941176472,-0.05882352941176472,-0.08571428571428563
ABAT,1.0,2007-07-11,2.63,2.63,0.01851851851851838,0.0,-0.04255319148936154,-0.007352941176470562,0.0714285714285714,0.05882352941176494,0.08000000000000007,0.05882352941176494,0.05058365758754868,0.06299212598425208,0.04247104247104261,0.08000000000000007,0.018867924528301883,0.03053435114503822,0.04651162790697683,0.00746268656716409,0.018867924528301883,0.003717472118959231,-0.018181818181818077,0.03846153846153855,0.1020408163265305
ABAT,1.0,2007-12-21,4.12,4.12,0.31894484412470026,0.00728155339805836,-0.0235294117647058,-0.03712296983758678,-0.0348837209302324,-0.06108597285067863,-0.014251781472684022,-0.05681818181818177,-0.016587677725118377,-0.07158836689038017,-0.10560344827586188,-0.13179916317991625,-0.15478615071283086,-0.08185840707964587,-0.11324786324786307,-0.07982261640798216,-0.045977011494252706,0.05597964376590325,0.2575757575757578,0.1277173913043479,0.09788359788359813
ABAT,1.0,2009-11-27,3.39,3.39,0.08645533141210371,0.0028985507246375164,-0.0028818443804035088,-0.005747126436781658,0.014662756598240456,0.032835820895522394,0.0,-0.019830028328611804,-0.005747126436781658,0.011695906432748648,0.04216867469879526,0.005813953488372103,0.011695906432748648,-0.05205479452054795,-0.02259887005649719,-0.008595988538682042,0.01764705882352935,-0.008595988538682042,0.08124999999999982,0.029761904761904878,-0.028089887640449507
ABAT,1.0,2010-12-21,3.93,3.93,0.0025510204081633514,-0.010178117048346036,-0.017676767676767624,-0.015189873417721489,-0.02015113350125941,-0.022613065326633097,-0.022613065326633097,0.007772020725388629,0.015665796344647598,0.013020833333333481,0.013020833333333481,0.01832460732984309,0.013020833333333481,0.010389610389610393,0.02638522427440626,0.02638522427440626,-0.09112149532710279,-0.07600950118764838,-0.07380952380952377,-0.03233830845771135,-0.03950617283950608
ABAT,0.1008,2000-04-11,0.63,6.25,-0.37735849056603776,-0.41204139228598313,-0.41204139228598313,0.0,-0.41204139228598313,-0.41204139228598313,-0.41204139228598313,-0.5833333333333333,-0.5833333333333333,-0.5833333333333333,-0.5833333333333333,-0.5833333333333333,-0.5833333333333333,-0.4444444444444444,-0.5454545454545455,-0.5833333333333333,-0.5454545454545455,-0.5,-0.5,-0.41204139228598313,-0.393792434529583
ABAT,0.09999999999999999,2003-01-31,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,0.1,2002-03-25,0.06,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337
ABAT,1.0,2005-07-20,1.44,1.44,0.014184397163120588,-0.01388888888888895,0.021582733812949728,0.021582733812949728,0.0,0.014285714285714235,0.0,0.03649635036496335,0.06766917293233066,0.051851851851851816,0.12698412698412698,0.10077519379844957,0.109375,-0.006993006993006978,-0.006993006993006978,-0.11250000000000004,0.051851851851851816,0.06766917293233066,0.07575757575757569,0.0,0.07575757575757569
ABAT,0.1,2002-06-21,0.06,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,1.0,2007-03-12,1.27,1.27,0.028571428571428692,0.22033898305084754,0.4693877551020409,0.4693877551020409,0.43999999999999995,0.48453608247422686,0.5157894736842106,0.43999999999999995,0.7560975609756098,0.7142857142857142,0.7349397590361446,0.7142857142857142,0.6941176470588235,0.7142857142857142,0.7142857142857142,0.7349397590361446,0.6744186046511627,0.6744186046511627,0.7349397590361446,0.6551724137931034,0.7349397590361446
ABAT,1.0,2006-12-08,0.61,0.61,-0.032258064516129115,0.0,0.03333333333333344,0.016393442622950838,0.0,0.0,0.0,0.016393442622950838,-0.015873015873015928,0.03333333333333344,0.03333333333333344,0.03333333333333344,0.05084745762711873,0.016393442622950838,0.03333333333333344,-0.015873015873015928,0.0,-0.0746268656716419,-0.08823529411764708,-0.04615384615384621,-0.0746268656716419
ABAT,1.0,2013-07-18,0.2,0.2,-0.09090909090909083,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.10526315789473673,0.10526315789473673,0.04999999999999982,0.04999999999999982,0.10526315789473673,0.04999999999999982,0.10526315789473673,0.10526315789473673,-0.045454545454545525,0.04999999999999982,0.04999999999999982,0.0,0.04999999999999982,-0.045454545454545525,-0.045454545454545525
ABAT,1.0,2007-05-29,2.86,2.86,-0.04095563139931746,0.0888888888888888,0.30666666666666664,0.3183856502242153,0.23529411764705888,0.13076923076923075,0.07692307692307687,0.042553191489361764,0.07299270072992692,0.01379310344827589,0.010309278350515427,0.01379310344827589,0.0462633451957295,0.050000000000000044,0.03157894736842093,0.0034129692832762792,-0.010101010101010166,0.01379310344827589,0.10943396226415092,0.035211267605633756,-0.020000000000000018
ABAT,0.09999999999999999,2003-02-21,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,0.10133333333333333,2000-12-15,0.28,2.7631578947368425,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29378531073446323,-0.29378531073446323,-0.29378531073446323,-0.29378531073446323,-0.4,-0.14383561643835618,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
ABAT,1.0,2010-09-23,3.44,3.44,0.005747126436781658,-0.00867052023121384,0.008823529411764675,-0.005797101449275366,0.02083333333333348,0.017804154302670572,-0.019999999999999907,-0.017191977077363862,-0.03651685393258419,-0.011527377521613813,-0.033802816901408406,-0.033802816901408406,-0.04456824512534807,-0.0602739726027397,-0.05769230769230771,-0.028328611898016942,-0.019999999999999907,-0.047222222222222165,-0.0602739726027397,-0.03651685393258419,-0.047222222222222165
ABAT,0.09999999999999999,2004-06-03,0.35,3.5,0.4285714285714286,-0.05405405405405406,-0.05405405405405406,0.0,0.0,0.0,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,-0.14634146341463405,-0.14634146341463405,-0.14634146341463405,-0.14634146341463405,-0.14634146341463405,-0.18604651162790697,-0.18604651162790697,-0.18604651162790697,-0.14634146341463405,-0.05405405405405406
ABAT,1.0,2011-10-27,1.02,1.02,-0.05940594059405946,0.01980198019801982,0.01980198019801982,0.0,-0.05504587155963303,-0.01904761904761909,-0.04629629629629628,-0.009615384615384581,0.030000000000000027,-0.028301886792452824,-0.01904761904761909,-0.05504587155963303,-0.03738317757009346,-0.01904761904761909,-0.03738317757009346,-0.01904761904761909,0.061855670103092786,0.061855670103092786,0.04040404040404044,0.01980198019801982,-0.028301886792452824
ABAT,1.0,2005-05-11,1.76,1.76,-0.05681818181818188,0.0,0.0235294117647058,0.0,-0.033333333333333326,0.011627906976744207,0.08074534161490665,0.10126582278481,0.011627906976744207,-0.05434782608695654,-0.005714285714285672,-0.05945945945945952,-0.033333333333333326,-0.011363636363636354,-0.033333333333333326,-0.07446808510638292,0.0235294117647058,0.15999999999999992,-0.033333333333333326,-0.05945945945945952,0.01754385964912286
ABAT,1.0,2007-01-22,0.65,0.65,0.0,0.0,0.0,0.0625,0.04615384615384621,0.04615384615384621,0.014925373134328401,0.04615384615384621,0.07936507936507953,0.04615384615384621,0.014925373134328401,0.0625,0.030303030303030276,0.07936507936507953,0.0625,0.04615384615384621,0.0625,0.0625,0.0625,0.0625,0.0625
ABAT,0.1,2002-06-27,0.06,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,1.0,2007-06-25,2.65,2.65,0.028000000000000025,-0.05660377358490565,-0.04580152671755733,-0.03100775193798455,-0.0671641791044777,-0.05660377358490565,-0.07063197026022305,-0.09090909090909094,-0.03846153846153855,0.020408163265306145,-0.003984063745019806,-0.049429657794676785,-0.05660377358490565,-0.08088235294117652,-0.053030303030303094,-0.0671641791044777,-0.13194444444444442,-0.13793103448275856,-0.11971830985915488,-0.14965986394557818,-0.07407407407407418
ABAT,1.0,2010-03-12,4.12,4.12,0.02977667493796532,-0.009756097560975618,-0.016949152542372947,0.014999999999999902,0.00995024875621886,0.00995024875621886,0.02010050251256268,0.0024691358024691024,0.004950495049504955,0.014999999999999902,0.04370179948586106,0.03571428571428559,0.07124010554089688,0.051813471502590636,0.022670025188916698,0.038363171355498604,0.022670025188916698,0.06842105263157894,0.10027100271002709,0.11845730027548207,0.11232876712328754
ABAT,0.1,2001-11-08,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,0.09999999999999999,2003-04-30,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,0.09999999999999999,2003-02-28,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABAT,1.0,2006-04-18,0.65,0.65,0.13114754098360648,-0.046875,0.08928571428571419,0.016666666666666607,0.1090909090909089,0.051724137931034475,0.016666666666666607,0.016666666666666607,0.016666666666666607,0.033898305084745894,0.016666666666666607,0.08928571428571419,0.1090909090909089,0.033898305084745894,0.016666666666666607,0.016666666666666607,-0.08955223880597019,-0.031746031746031744,-0.06153846153846154,-0.06153846153846154,0.0
ABAT,1.0,2005-01-11,0.61,0.61,0.0,0.0,0.0,0.0,-0.12857142857142856,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.08928571428571419,0.0,-0.06153846153846154,-0.18666666666666665,-0.18666666666666665,-0.12857142857142856,-0.12857142857142856,-0.12857142857142856
ABIO,0.16666666666666666,2012-12-05,0.31,1.86,0.0,0.14814814814814814,0.1071428571428572,0.14814814814814814,0.1071428571428572,0.14814814814814814,0.06896551724137945,0.14814814814814814,0.1923076923076923,0.14814814814814814,0.1071428571428572,0.1923076923076923,0.24,0.24,0.1071428571428572,0.14814814814814814,0.1071428571428572,0.14814814814814814,0.1071428571428572,0.06896551724137945,0.1071428571428572
ABIO,0.16666666666666666,2012-06-05,0.46,2.7600000000000002,-0.061224489795918324,-0.08333333333333326,-0.12,-0.06382978723404242,-0.2666666666666666,-0.3015873015873015,-0.3623188405797101,-0.19999999999999996,0.023255813953488413,0.0,0.0,0.023255813953488413,0.04761904761904767,0.07317073170731714,0.0,-0.15384615384615385,-0.15384615384615385,-0.06382978723404242,-0.08333333333333326,-0.15384615384615385,-0.16981132075471694
ABIO,0.0027779552715654953,1997-09-10,16.64,5990.017251293847,0.036773950534635835,0.04511176518709337,0.14875875332149113,0.21929841647026738,0.18803387984157016,0.17796490567812961,0.1680673523309102,0.23008722615330512,0.2410711276499149,0.252250450090018,0.2410711276499149,0.23008722615330512,0.287035685428741,0.27522958206693127,0.27522958206693127,0.29906512964711496,0.26363555620150336,0.2410711276499149,0.20346197175517045,0.2410711276499149,0.19827417891420263
ABIO,0.16666666666666666,2010-10-06,3.83,22.98,0.007594936708860578,-0.010471204188481797,0.008000000000000007,0.013404825737265424,-0.007874015748031482,-0.0026385224274405594,0.008000000000000007,0.016129032258064502,0.005319148936170359,0.03561643835616435,0.04999999999999982,0.04132231404958664,-0.0052631578947368585,0.0,0.07692307692307687,0.09565217391304359,0.10850439882697938,0.08933717579250722,0.09883720930232553,0.09248554913294793,0.09248554913294793
