index,Symbol,Adj Multiple,Date,Open,Adj Open,Lag 1,Lag 2,Lag 3,Lag 4,Lag 5,Lag 6,Lag 7,Lag 8,Lag 9,Lag 10
57,SPY,1.4935418082936776,1993-04-22,44.31,29.667733272644522,-0.007115920996783265,-0.00866813273850553,-0.013941846842487449,-0.014691206735109485,-0.0133748289217962,-0.01600407654625524,-0.012709632835103513,-0.009185855191148007,-0.005019463686341763,0.001282398958014852
58,SPY,1.4936838511437351,1993-04-23,43.84,29.350253714285714,-0.01070117340752641,-0.017740945699768806,-0.01927654695447778,-0.024493826129331153,-0.02523516699179762,-0.023932875965734346,-0.026533987555432792,-0.02327479825771539,-0.01978872916937746,-0.01566692294254779
59,SPY,1.493805918788713,1993-04-26,43.78,29.307689472471782,-0.0014502171677382991,-0.012135871549874055,-0.019165434643481416,-0.020698808942887892,-0.02590852192991311,-0.026648787687133635,-0.025348385265873796,-0.027945724678889672,-0.02469126191344473,-0.02121024838234653
60,SPY,1.4935330156569095,1993-04-27,43.34,29.01844120328168,-0.009869364470433295,-0.011305268916381839,-0.02188546268081526,-0.028845648454183803,-0.030363889323759996,-0.03552218575452981,-0.03625514555918741,-0.03496757728338118,-0.03753928260707651,-0.03431693932081925
61,SPY,1.4936881610371888,1993-04-28,43.81,29.33008451347647,0.01073949176014155,0.0007641353313001531,-0.0006871899986140573,-0.011381009666801334,-0.01841594429793203,-0.019950490302816815,-0.025164184215601293,-0.02590501563604153,-0.02460361953134671,-0.02720294366317544
62,SPY,1.4935461956521738,1993-04-29,43.88,29.379740732317494,0.0016930131523558156,0.012450687013296768,0.00245844217482194,0.0010046597320358952,-0.009707264713498587,-0.01675410958148571,-0.018291253592939705,-0.023513774358090878,-0.024255860015869546,-0.02295226063045308
63,SPY,1.4935549525101763,1993-04-30,44.12,29.54025891437656,0.005463567004269088,0.007165830047421773,0.017982279180312144,0.007935441042639324,0.006473715762067345,-0.004296734000419855,-0.011382079777512044,-0.012927622078267809,-0.0181786764355506,-0.018924816528043453
64,SPY,1.493427704752275,1993-05-03,44.09,29.52268788083954,-0.0005948165040784437,0.004865500680365287,0.006566751189365672,0.01737676651979636,0.0073359044072616175,0.005875048585010978,-0.004888994736201191,-0.011970126032687989,-0.01351474901937555,-0.01876267996286285
65,SPY,1.4937856902922404,1993-05-04,44.41,29.729833595682482,0.007016492389819939,0.00641750236026728,0.011916131818681786,0.013629319138931839,0.024515182859662143,0.014403869114527623,0.01293276320851744,0.002093194059258341,-0.005037621941081594,-0.006593082763200364
66,SPY,1.4933020763563296,1993-05-05,44.47,29.779641175151376,0.0016753400017728293,0.008703587401965418,0.008103593860455671,0.013611435392756777,0.015327492884254834,0.026231594127930302,0.016103340494408203,0.01462976998582688,0.003772040872769944,-0.0033707216688605435
67,SPY,1.493781512605042,1993-05-06,44.53,29.8102497749775,0.0010278364217384262,0.0027048983989839126,0.009740369687835537,0.009139759451110896,0.01465326214354401,0.016371083461433678,0.027286392337513732,0.017147728516018423,0.015672643417998566,0.004803754335501731
68,SPY,1.493432132030987,1993-05-07,44.47,29.777047812359044,-0.0011137767334752358,-8.708509202914883e-05,0.00158810901260531,0.008615744357226562,0.008015803066209415,0.013523164947623734,0.015239072996097391,0.026142224655112623,0.016014853041490085,0.014541410858932124
69,SPY,1.493781512605042,1993-05-10,44.41,29.729916741674167,-0.001582798636784788,-0.0026948124859645928,-0.0016697458906489437,2.7967190403543896e-06,0.007019308732018281,0.0064203170272587595,0.01191896186379493,0.01363215397534856,0.02451804814078118,0.014406706117142898
70,SPY,1.4933065595716197,1993-05-11,44.44,29.7594621246078,0.000993792992774134,-0.0005905786182048844,-0.0017036975789558317,-0.0006776122796406936,0.0009965924911743418,0.008020077464624409,0.007420490486105935,0.012924599837350392,0.014639494507219686,0.025536206997994082
71,SPY,1.4932975871313674,1993-05-12,44.44,29.759640933572708,6.008474352059423e-06,0.0009998074383059663,-0.0005845736923292266,-0.001697699341226988,-0.0006716078767046163,0.001002606953526719,0.00802613412740616,0.007426543546284803,0.01293068596882918,0.014645590942599096
72,SPY,1.4935549525101763,1993-05-13,44.38,29.71434022257552,-0.001522219676585057,-0.0015162203484507808,-0.0005239341648345386,-0.002105903519337371,-0.003217334746469902,-0.0021928052185646862,-0.000521138911090735,0.006491696911525402,0.005893019038984759,0.011388782947630682
73,SPY,1.493550577053632,1993-05-14,44.03,29.480086363636367,-0.007883528868030454,-0.00939374808185156,-0.009387796049593944,-0.0084033325827515,-0.009972830436179803,-0.011075499663148358,-0.010059047043352587,-0.00840055936547135,-0.0014430094365094348,-0.002036967614759466
74,SPY,1.4934054785255324,1993-05-17,44.12,29.543215579710147,0.0021414189665214245,-0.005758991839750149,-0.007272445065639399,-0.007266480287587029,-0.006279908672004786,-0.007852767477904421,-0.008957797981669402,-0.007939168710955014,-0.006277129516104596,0.0006953194422356646
75,SPY,1.4935680433310765,1993-05-18,44.19,29.5868676337262,0.0014775661064476697,0.003622149161053523,-0.004289935024452296,-0.005805624477531857,-0.005799650886125551,-0.004811621545762534,-0.006386804354523989,-0.0074934676139079,-0.006473333251108104,-0.00480883828347578
76,SPY,1.4935323383084578,1993-05-19,44.12,29.54070619586942,-0.0015602002357343325,-8.493942827436651e-05,0.002056297647344163,-0.005843442102550278,-0.007356766776587809,-0.007350802505180165,-0.00636431468842702,-0.007937039896598885,-0.009041976539704621,-0.008023433790778078
77,SPY,1.4933862433862433,1993-05-20,45.03,30.15294951284323,0.020725412348450156,0.019132876319484016,0.02063871251550009,0.022824327612446682,0.014760862498790273,0.013216173546866106,0.013222261430258175,0.014229194613790241,0.012623874027168247,0.011496037116515145
78,SPY,1.4936582109479306,1993-05-21,45.19,30.254578770949717,0.0033704582718583342,0.024165724757795992,0.0225678211525977,0.02407873270667671,0.026271714328106155,0.018181071641757418,0.01663117638017786,0.016637284782526685,0.017647611792336537,0.016036880539664233
79,SPY,1.493519441674975,1993-05-24,44.84,30.023044058744997,-0.00765288169958056,-0.004308217146150151,0.01632790562545927,0.014742230587519112,0.016241579314216104,0.018417778306727417,0.010389052351730932,0.008851018255235044,0.00885707991070328,0.009859675007428903
80,SPY,1.4935323383084578,1993-05-25,45.12,30.210259826782142,0.006235735712568857,-0.0014648673347298358,0.0019006536629029291,0.02266545784224827,0.02106989495384548,0.0225785932229432,0.024768362417229683,0.01668957144906913,0.015141946578430598,0.015148046032780416
81,SPY,1.4932852931542746,1993-05-26,45.16,30.242044307962267,0.0010521088319785932,0.007294405217164623,-0.0004142997026117534,0.002954762189386839,0.0237414132026037,0.02214417160839388,0.023654457192265443,0.025846530262060963,0.017759239526571324,0.016209986386137576
82,SPY,1.4937541091387243,1993-05-27,45.66,30.567279929577467,0.010754419188836684,0.011817842840226689,0.018127271497439867,0.01033566393355323,0.013740958129411451,0.03475115750115654,0.033136738501296836,0.034663266329432174,0.036878913871913,0.028704649021751738
83,SPY,1.4933949801849404,1993-05-28,45.41,30.407226890756302,-0.005236090328936793,0.005462017749591874,0.0065198732186853015,0.012796265137525298,0.0050454551346508225,0.008432918902502973,0.02933310697250846,0.027727141216360884,0.029245676006898425,0.031449722218709786
84,SPY,1.493621197252208,1993-06-01,45.38,30.38253613666229,-0.0008120028236286991,-0.006043841432433639,0.004645579752127871,0.005702576239593249,0.011973871710472928,0.004229355387206146,0.007614068524913975,0.028497285583192422,0.02689262387577318,0.028409925611773135
85,SPY,1.4932852931542746,1993-06-02,45.53,30.489820135994734,0.0035311074378345797,0.00271623734499582,-0.002534075448034301,0.008193091231178062,0.0092538200868022,0.015547260175764022,0.0077753971333058836,0.011172062056749033,0.03212901999810769,0.030518692057798447
86,SPY,1.4937541091387243,1993-06-03,45.5,30.46016725352113,-0.0009725502591140245,0.0025551229992668567,0.0017410454085480254,-0.003504161191414723,0.007212572779064175,0.008272270022565031,0.014559589424737673,0.006795284909695054,0.010188646405786761,0.03112522265226958
87,SPY,1.4934036939313984,1993-06-04,45.31,30.340088339222618,-0.00394216201438069,-0.004910878322806234,-0.0013971117239436337,-0.0022079800889075463,-0.0074325092346543276,0.00324197763424805,0.00429749737952867,0.01056003114998183,0.002826334781266482,0.006206319096567325
88,SPY,1.493545183714002,1993-06-07,45.38,30.384082446808513,0.0014500322838224555,-0.002497845992747272,-0.00346796697109375,5.0894702774861855e-05,-0.0007611494474961678,-0.005993254329172082,0.004696710890303546,0.005753761173290961,0.012025375819889828,0.004280465341766515
89,SPY,1.4936539746158983,1993-06-08,45.0,30.127459749552777,-0.008445958429219913,-0.007008173057787781,-0.010922707718549862,-0.01188463509544202,-0.0083954935809889,-0.009200679240124132,-0.014388593981472075,-0.003788915763850098,-0.00274079328361021,0.003477851566399348
90,SPY,1.4935108153078203,1993-06-09,44.88,30.050000000000004,-0.002571068062049986,-0.010995311357299253,-0.009561222629915545,-0.013465692755633585,-0.014425146951768997,-0.010944976257627692,-0.01174809172963065,-0.016922667989078488,-0.006350242265589889,-0.005304814579584094
91,SPY,1.4935151313601596,1993-06-10,44.84,30.02313070585616,-0.0008941528833226187,-0.003462922017451686,-0.011879632751268576,-0.010446826318455504,-0.014347805250952805,-0.015306401548352278,-0.011829342658871589,-0.012631740022859717,-0.017801689420025135,-0.007238717061480826
92,SPY,1.4935409075852932,1993-06-11,45.06,30.169913506320693,0.004888990488786771,0.0039904661005221165,0.001409138278528399,-0.007048721674013048,-0.005608910264177758,-0.009528961045572881,-0.010492243911152999,-0.006998185713832705,-0.007804505990901545,-0.012999731221497224
93,SPY,1.4935323383084578,1993-06-14,45.16,30.237041972018652,0.002225013528258657,0.007124882087022444,0.006224358469838487,0.003637287158519964,-0.004839391646836,-0.0033963766371355453,-0.007325149584550883,-0.008290575767538333,-0.004788743243460569,-0.005596857594053928
94,SPY,1.493519441674975,1993-06-15,45.09,30.19043391188251,-0.001541422609370069,0.0006801612327300699,0.005572477023314537,0.004673341493594219,0.0020902579524870735,-0.006373354708505974,-0.0049325639947672695,-0.008855281042734253,-0.009819219095975606,-0.006322784375724644
95,SPY,1.4935323383084578,1993-06-16,44.94,30.08974017321785,-0.0033352862353206447,-0.004871567759078821,-0.0026573935349879507,0.0022186049820813736,0.0013224683267170079,-0.0012519998914108932,-0.009687383981594522,-0.008251398717291303,-0.012161032381083126,-0.013121755425003934
96,SPY,1.4933906146728353,1993-06-17,45.12,30.21312679796415,0.004100621143153793,0.0007516581625779395,-0.0007909230696783176,0.0014323306440504613,0.0063283237837328254,0.005428512411452369,0.002843487274516887,-0.005626487130017677,-0.004184613434178308,-0.008110279024433953
97,SPY,1.4828390536487837,1993-06-18,44.84,30.239289887640453,0.0008659510765389733,0.004970123156986084,0.0016182601383119,7.434310617693285e-05,0.0022995220488526424,0.00719975487906499,0.006299164314158112,0.0037119006719221748,-0.004765408316066089,-0.0033222860281476585
98,SPY,1.4828732956434987,1993-06-21,44.62,30.090230993496295,-0.004929311987748819,-0.0040676294542323355,1.6311881578801035e-05,-0.003319028758535958,-0.004855335341936384,-0.002641125000497735,0.0022349530532819184,0.0013388017802427044,-0.0012357084323060263,-0.009671230119476015
99,SPY,1.4828846792954469,1993-06-22,44.66,30.11697445091887,0.0008887754111410739,-0.004044917627896272,-0.0031824692521317255,0.0009051017903192182,-0.002433203218544233,-0.003970875233460069,-0.0017546969563148052,0.0031257148357417552,0.0022287670854863606,-0.000348031288434858
100,SPY,1.482897384305835,1993-06-23,44.62,30.089742198100403,-0.000904216087935672,-1.6244321819902652e-05,-0.004945476236238422,-0.00408380770017025,6.729478352340834e-08,-0.003335219164984471,-0.004871500792126393,-0.002657326419033157,0.002218672426165469,0.0013225357104957869
101,SPY,1.4827928524156189,1993-06-24,44.34,29.903030573532696,-0.0062051586663143254,-0.00710376394995571,-0.006221302189539868,-0.011119947437826405,-0.010263625691742329,-0.006205091789105666,-0.00951968226719313,-0.011046431023082559,-0.008845995953289165,-0.004000253454581881
102,SPY,1.4827814569536424,1993-06-25,44.78,30.2,0.009931081257367635,0.003664298656123277,0.0027567692503918106,0.003647994810256794,-0.0012992992820414218,-0.0004344733351145935,0.003664366197495106,0.00031685825203475737,-0.0012250527698089986,0.000997234999464025
103,SPY,1.4831313462168358,1993-06-28,45.0,30.341210247349824,0.00467583600496102,0.014653353369640243,0.008357268320673628,0.007445495456271267,0.008340888240697675,0.003370461412555592,0.004239331143782943,0.008357336177857722,0.004994175834219128,0.0034450550893030396
104,SPY,1.4827245804540967,1993-06-29,45.22,30.49790945406125,0.005164566786689528,0.009864551458981907,0.019893598378456057,0.013564996777759575,0.012648515001504546,0.013548532101766542,0.008552435172312078,0.009425792239295516,0.013565064985396669,0.010184535375548975
105,SPY,1.4827245804540967,1993-06-30,45.12,30.43046604527297,-0.00221141088014154,0.002941734927364603,0.007631326002416117,0.017638194578415423,0.011323588116154637,0.010409133057671216,0.011307159850325155,0.0063221113439788645,0.007193537059642097,0.011323656172956609
106,SPY,1.4831683168316832,1993-07-01,45.12,30.421361815754338,-0.0002991814027786255,-0.002509930669910898,0.002641673412203893,0.007329861448819086,0.01733373615584033,0.01102101890639906,0.010106837435862603,0.011004595555601293,0.006021038483059904,0.006892203484355042
107,SPY,1.483239296382343,1993-07-02,44.78,30.19067800402775,-0.007582954804052355,-0.007879867527775475,-0.010073852783131998,-0.004961313081940255,-0.0003086753633195771,0.009619340413932864,0.003354492214084681,0.0024472429403223916,0.0033381934008138714,-0.0016075735836830196
108,SPY,1.482897384305835,1993-07-06,44.62,30.089742198100403,-0.003343277216691809,-0.010900880100712662,-0.011196800162891152,-0.013383450317329681,-0.00828800325364032,-0.0036509205927018895,0.006243903075595414,0.0,-0.000904216087935672,-1.6244321819902652e-05
109,SPY,1.4829431438127092,1993-07-07,44.19,29.798849797023,-0.009667493963965157,-0.012978450068344749,-0.020462989872102266,-0.02075604912886586,-0.022921559856135088,-0.017875372996177585,-0.013283119303874158,-0.0034839537836646173,-0.009667493963965157,-0.01056296854832861
110,SPY,1.482804232804233,1993-07-08,44.38,29.929776984834966,0.004393699377787552,-0.0053162706483917965,-0.008641774098547161,-0.016159198720183343,-0.01645354559122103,-0.018628570921625287,-0.013560212633601076,-0.00894778195910706,0.0008944381485516129,-0.0053162706483917965
111,SPY,1.4831794195250658,1993-07-09,44.84,30.232350455859468,0.010109446227341223,0.014547563472727676,0.004739431026699492,0.0013803085782360114,-0.006213113043380791,-0.006510435598283459,-0.008707449230308417,-0.0035878526467105765,0.0010712071476646212,0.011012926650259214
112,SPY,1.4831683168316832,1993-07-12,44.91,30.27977303070761,0.001568603635942356,0.01169390757739297,0.016138986469627303,0.0063154689513824636,0.00295107737123268,-0.00465425531914887,-0.004952044255292276,-0.007152504130888637,-0.0020248769294751723,0.002641491083033465
113,SPY,1.4831571994715982,1993-07-13,44.97,30.32045424181697,0.001343511097923633,0.00291422217025894,0.01305312956992477,0.017504180474982034,0.007667464951930825,0.0042985532743553545,-0.003316997264899202,-0.0036151862837831006,-0.0058186025016429,-0.0006840862761783306
114,SPY,1.4827245804540967,1993-07-14,44.94,30.30906790945406,-0.00037553304024073864,0.0009674735248756949,0.002537594743306615,0.012672694648252048,0.017122074036630686,0.007289052525265793,0.003921405985334969,-0.003691284663072558,-0.003989361702127603,-0.006191950464396245
